id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
688474787268125588,Welcoming 1-Bedroom Bed and Breakfast in Downtown,103884979,Rams,,South of Market,37.775431256896724,-122.41416352501754,Private room,131,1,4,2022-09-06,4,15,72,4,Exempt
688480257639629643,Haight-Ashbury Designer Owners Unit,151399600,Pamela,,Haight Ashbury,37.76532133041094,-122.44652577598686,Entire home/apt,300,60,0,,,6,365,0,
688489163203373994,Secluded SOMA Executive Retreat,151399600,Pamela,,South of Market,37.77573,-122.40845,Entire home/apt,400,60,0,,,6,278,0,
688666834104732619,Club Wyndham Canterbury SF!,66506549,Ryan,,Nob Hill,37.78986657731014,-122.4139396380237,Private room,480,1,0,,,7,354,0,Exempt
688733094886942081,Private and Sunny room in Victorian apartment,11734816,Mohit,,Western Addition,37.78747120369591,-122.43192426039286,Private room,111,2,2,2022-09-04,2,1,46,2,2022-007635STR
703607100927851948,San Francisco resort in Union Square neighborhood,243365332,Trevor,,Downtown/Civic Center,37.78893202866524,-122.41107048450816,Private room,154,3,0,,,1,222,0,Exempt
689006966510613502,Clean and Cozy 1 bedroom apt in Sunny Bernal Hts.,68152889,Ruben,,Bernal Heights,37.73463746751513,-122.42206356707715,Entire home/apt,155,3,0,,,1,318,0,2022-005346STR
703741145192373477,Cheerful 3-bedroom close to Golden Gate Park,43438895,Sara,,Outer Richmond,37.7751592,-122.4808994,Entire home/apt,240,3,1,2022-09-05,1,1,90,1,2022-006943STR
603841215605413085,Charming Newly Remodeled Between SFO& SF Near BART,78363908,Elaine,,Ocean View,37.69993,-122.46886,Entire home/apt,123,1,37,2022-08-31,8.88,4,152,37,
42517755,Pet-Friendly 1BR Near Daly City BART w/ Yard,48005494,Zeus,,Ocean View,37.7073,-122.46325,Entire home/apt,115,30,1,2021-06-27,0.07,35,354,0,
689007494710302813,Welcome To *The Donatello* ST#2,340080088,Bianka,,Downtown/Civic Center,37.788852813047356,-122.41067143832488,Entire home/apt,232,2,1,2022-08-29,1,8,74,1,Exempt
689402050843337364,100+ year old classic San Francisco Victorian.,475062034,Michael,,Mission,37.75423469288493,-122.42223672056613,Entire home/apt,375,1,0,,,1,212,0,2022-007909STR
38574440,Hillside Studio garden apt. S.F. Skyline view,294324241,Larry,,Crocker Amazon,37.70467,-122.43475,Entire home/apt,110,30,35,2022-04-30,0.97,1,312,3,
703899822641793121,Charming 3-Bedroom House with Patio in Bernal,16266881,Darien,,Bernal Heights,37.745490040905125,-122.41877580680998,Entire home/apt,785,5,0,,,1,69,0,2022-008398STR
689758543870329399,Beautiful room in well located house in Nob Hill,82340614,Miguel,,Nob Hill,37.7937084,-122.4191336,Private room,60,30,0,,,1,321,0,
704168401846350969,"201 - Blissful & Clean 3BD in Portola FWY 101, 280",474990287,Jose Garcia,,Excelsior,37.72890064550515,-122.40627876366565,Entire home/apt,251,2,0,,,1,138,0,2022-008422STR
689846126720052079,Lone Mountain Suite,91333416,Jan,,Inner Richmond,37.778507416629864,-122.45532567278246,Entire home/apt,125,30,0,,,26,288,0,
704274915354615732,House in Bernal Heights w/private garage!,3332588,Michael,,Bernal Heights,37.7341957,-122.4160547,Entire home/apt,130,30,0,,,1,247,0,
704354773445379884,Charming 1 bedroom apartment near the ocean and Sutro Heights park.,304721494,HostWell,,Outer Richmond,37.77813690696603,-122.50906329250884,Entire home/apt,128,1,0,,,13,350,0,2022-007631STR
704355754312792692,Samesun San Francisco,66506549,Ryan,,Marina,37.80071224638642,-122.42475439361435,Private room,280,1,0,,,7,365,0,Exempt
689861019978822083,“The Donatello” San Francisco!,66506549,Ryan,,Downtown/Civic Center,37.777935631530646,-122.42285664647511,Private room,480,1,0,,,7,362,0,Exempt
689903604995842726,"Urban Oasis- Backyard, Deck, City views, Parking",474204057,Shinyoung,,Bernal Heights,37.74404560670612,-122.41808235015924,Entire home/apt,264,2,9,2022-09-05,9,1,306,9,2022-006483STR
704412768013899984,"1000 Pine st, San Francisco 94109",70976017,Ricardo,,Nob Hill,37.7908585,-122.412526,Entire home/apt,198,3,0,,,1,7,0,Exempt
704452389996750290,"Decks for Dayze  3Beds, 2 Bath, Fire Pit,Koi Pond",23621923,Rebecca,,Outer Mission,37.72780293917294,-122.44851400751492,Entire home/apt,300,14,0,,,2,19,0,1024398
23615779,"Remodel, Entire Floor, 500M WIFI, Passcode CheckIn",23900667,X,,Ocean View,37.70706,-122.46372,Entire home/apt,69,1,232,2022-08-23,4.25,1,20,46,
690034041139989869,Cheerful Newly Furnished Private Room,456564615,Ruixi,,Excelsior,37.73129608892162,-122.41428666711055,Private room,80,1,1,2022-08-31,1,2,349,1,2022-006743STR
690548544716897755,Mint Hill Suite,91333416,Jan,,Downtown/Civic Center,37.775137199746176,-122.42035998203424,Entire home/apt,127,30,0,,,26,336,0,
690609077430404598,"Penthouse w/Breath
Taking Views★FREE VALET PARKING",119384654,Marcus,,South of Market,37.787063103880186,-122.39266887513855,Entire home/apt,850,1,2,2022-08-28,2,1,358,2,2022-007796STR
690620733030257429,family and friendly 2bedroom Min from the Beach,474379391,Haneefa,,Parkside,37.741216501339444,-122.49937067895075,Entire home/apt,290,1,0,,,1,349,0,2022-007836STR
704548103786817515,Great Mission Studio Close to everything!,5013890,Jessica,,Mission,37.750299451614744,-122.40885120534912,Entire home/apt,150,1,0,,,1,182,0,1138322
704554203672051542,Stunning Mission Modern Flat,477314210,Kevin,,Mission,37.75084712748549,-122.41199006305165,Entire home/apt,295,30,0,,,1,365,0,
704692876073295797,Sunny bedroom with a king size bed #5,420182099,Sam,,Lakeshore,37.73176734757259,-122.48910794731448,Private room,51,30,0,,,9,337,0,
704701209649614087,2 BR Potrero Condo with Patios + Walk to 18th St,477335720,Trevor,,Potrero Hill,37.76290891200359,-122.39752170248065,Entire home/apt,280,2,0,,,1,10,0,2022-007629STR
704711349727708762,Cozy bedroom by lake Merced # 1,420182099,Sam,,Lakeshore,37.73131038498833,-122.48792877058577,Private room,46,30,0,,,9,335,0,
704995305925496272,Lovely One Bedroom in Pacific Heights,102607615,Ashley,,Pacific Heights,37.796021,-122.431109,Entire home/apt,425,3,0,,,2,348,0,2022-005002STR
705115072854053805,Club Wydham Canterbury SF #2,66506549,Ryan,,Nob Hill,37.78985652738076,-122.41328623724789,Private room,480,1,0,,,7,361,0,Exempt
705125980666535317,Studio by Alamo square,422303591,Rhea,,Western Addition,37.77415821842753,-122.43580433397653,Entire home/apt,123,30,0,,,2,339,0,
705181862068280003,"By a shopping center, comfy bedroom # 4",420182099,Sam,,Lakeshore,37.7312,-122.48768,Private room,46,30,0,,,9,340,0,
690737233773649915,(18) A Deluxe Queen Bed Room with Private Bath,473145990,Daniel,,Downtown/Civic Center,37.7866581948815,-122.41480188474422,Private room,93,1,1,2022-08-29,1,8,164,1,1008731
690747695691379997,(15) Private Room Near Downtown SF,473145990,Daniel,,Downtown/Civic Center,37.786304298615484,-122.41617266229493,Private room,90,1,1,2022-08-20,1,8,170,1,1008731
690818633663885793,Affordable in the City,72605993,Don,,Downtown/Civic Center,37.78774,-122.41748,Private room,146,1,0,,,1,361,0,2022-008066str
705359536099292231,"3BD-2BA Mid Cent Noe Jewel, location, parc, views",3865075,Pierre,,Noe Valley,37.74267798151312,-122.43286374412115,Entire home/apt,280,31,0,,,1,365,0,
705578805523099585,SOMA Private 1 Bedroom +Bath in Modern 2B2B,443356368,Trinity,,South of Market,37.77725673892842,-122.4079611381532,Private room,244,3,0,,,2,365,0,2022-123456STR
705696246782369304,"A spacious room with full bath, Garage parking",463305304,Sean,,Excelsior,37.7162863726452,-122.43144891038884,Private room,57,1,0,,,3,41,0,2022-008409STR
35313345,The Entire Private 2nd Floor - Essentials Provide,55211825,Michael,,Ocean View,37.70099,-122.46193,Entire home/apt,155,2,101,2022-09-05,2.56,1,67,25,
690903232210279866,Welcome To *The Donatello* ST#3,340080088,Bianka,,Downtown/Civic Center,37.78880901214246,-122.41081100121022,Entire home/apt,232,2,0,,,8,87,0,Exempt
691055647379162854,F2. Market Studio Apt + Balcony,347737196,Amy,,Downtown/Civic Center,37.7783,-122.41857,Entire home/apt,120,30,0,,,3,178,0,
691370534894773311,Naturally lit top floor oasis.,388629827,Mateo,,Downtown/Civic Center,37.78167013448672,-122.4114704591188,Entire home/apt,141,1,1,2022-08-20,1,1,132,1,2022-007835STR
705914828098892322,Boutique Studio on Union Square with mini-kitchen,455399411,Ginger,,Downtown/Civic Center,37.78671651641795,-122.41100410822763,Private room,224,2,0,,,1,10,0,Exempt
691440783956044874,(14) Spacious Room Near Downtown SF,473145990,Daniel,,Downtown/Civic Center,37.78621,-122.41422,Private room,90,1,0,,,8,163,0,1008731
691498082577378997,SF 2 bedroom cozy house - close to Muni and Bart,1368144,Leon,,Ocean View,37.713789180454704,-122.46880943696641,Entire home/apt,238,1,5,2022-09-01,5,6,331,5,Str-0004066
691920654892849129,(8) Private room near downtown SF,473145990,Daniel,,Downtown/Civic Center,37.786546882893006,-122.41567371315112,Private room,90,1,1,2022-08-21,1,8,348,1,1008731
691939817549912801,(7) Private room near downtown SF,473145990,Daniel,,Downtown/Civic Center,37.78524879374821,-122.4159828628771,Private room,90,1,0,,,8,162,0,1008731
691948304901085365,(12) Private room near downtown SF,473145990,Daniel,,Downtown/Civic Center,37.78590273095363,-122.41612117290866,Private room,90,1,2,2022-08-28,2,8,162,2,1008731
692014433902124434,Central Apartment in the Heart of SF IV-II,472578296,Tania,,Downtown/Civic Center,37.7822,-122.41382,Entire home/apt,136,1,0,,,6,339,0,0199711
692167327549475862,"4-BR Cozy Victorian, Potrero Hill Huge View & Deck",474728263,Stephen,,Potrero Hill,37.75657158545718,-122.4010883058799,Entire home/apt,605,3,0,,,1,100,0,2022-007908STR
